# format: STATE|ID|NAME|REMOTE|DESCRIPTION|INSTALLED_VER|AVAILABLE_VER|UPDATE
# STATE: I = installed, A = available
# UPDATE: 1 = update available, 0 = no
A|io.jor.ottomatic|Otto Matic|flathub|Save the Earth from the clutches of the Giant Brain from Planet X||4.0.1|0
A|io.kapsa.drive|S3Drive|flathub|Convert S3, SFTP, WebDAV or Rclone back-end into your encrypted storage||1.16.0|0
A|io.kinvolk.Headlamp|Headlamp|flathub|An easy-to-use and extensible web UI for Kubernetes||0.39.0|0
A|io.kopia.KopiaUI|Kopia|flathub|Backup solution||0.22.3|0
A|io.liri.BaseApp|liri base de aplicación|flathub|5.11|||0
A|io.liri.BaseApp|liri base de aplicación|flathub|5.12|||0
A|io.liri.Calculator|Liri Calculator|flathub|Perform arithmetic or scientific calculations||1.3.0|0
A|io.liri.Text|Liri Text|flathub|Edit text files||0.5.0|0
A|io.lmms.LMMS|LMMS|flathub|A music production application||1.2.2|0
A|io.m51.Gelly|Gelly|flathub|Jellyfin client focused on music||0.13.1|0
A|io.mango3d.LycheeSlicer|Lychee Slicer|flathub|A powerful and versatile Slicer for Resin and Filament 3D Printers||7.5.5|0
A|io.mgba.mGBA|mGBA|flathub|Nintendo Game Boy Advance Emulator||0.10.5|0
A|io.mimiri.notes|Mimiri Notes|flathub|Secure Device-Synchronized Notepad||2.5.72|0
A|io.missioncenter.MissionCenter|Mission Center|flathub|Monitorear el uso de los recursos del sistema||1.1.0|0
A|io.mpv.Mpv|mpv|flathub|A free, open source, and cross-platform media player||v0.41.0|0
A|io.mrarm.mcpelauncher|Minecraft Bedrock Launcher|flathub|Download and play Minecraft Bedrock Edition on GNU/Linux||v1.5.5|0
A|io.naox.InnerBreeze|Inner Breeze|flathub|A meditation app to guide and track your Wim Hof Breathing practice||1.3.6|0
A|io.neovim.nvim|Neovim|flathub|Vim-fork focused on extensibility and usability||0.11.5|0
A|io.openrct2.OpenRCT2|OpenRCT2|flathub|Simulador de parque de atracciones||0.4.29|0
A|io.osdn.simplesok|Simple Sokoban|flathub|Simple sokoban game||1.0.3|0
A|io.ossia.score|ossia score|flathub|Sequencer for media artists||3.7.0|0
A|io.otsaloma.gaupol|Gaupol|flathub|Editor de archivos de subtítulos basados en texto||1.15|0
A|io.otsaloma.nfoview|NFO Viewer|flathub|Viewer for NFO files||2.1|0
A|io.photoflare.photoflare|Photoflare|flathub|Simple but powerful Cross Platform Image Editor||1.6.13|0
A|io.podman_desktop.PodmanDesktop|Podman Desktop|flathub|Manage Podman and other container engines from a single UI||1.24.2|0
A|io.qt.Designer|Qt Designer|flathub|Design GUIs for Qt applications||6.9|0
A|io.qt.Linguist|Qt Linguist|flathub|Add translations to Qt applications||6.9|0
A|io.qt.PySide.BaseApp|PySide6 BaseApp|flathub|Flatpak BaseApp for applications that use PySide6||6.10.0|0
A|io.qt.PySide.BaseApp|PySide6 BaseApp|flathub|Flatpak BaseApp for applications that use PySide6||6.7.3|0
A|io.qt.PySide.BaseApp|PySide6 BaseApp|flathub|Flatpak BaseApp for applications that use PySide6||6.8.3|0
A|io.qt.PySide.BaseApp|PySide6 BaseApp|flathub|Flatpak BaseApp for applications that use PySide6||6.9.2|0
A|io.qt.QtCreator|Qt Creator|flathub|Cross-platform integrated development environment (IDE)||18.0.1|0
A|io.qt.qdbusviewer|Qt QDBusViewer|flathub|Debug D-Bus applications||6.9|0
A|io.qt.qtdesignstudio|Qt Design Studio|flathub|UI Designer for Qml applications||4.8.1|0
A|io.qt.qtwebengine.BaseApp|Qt WebEngine BaseApp|flathub|Shared platform for applications that use Qt WebEngine||5.13|0
A|io.qt.qtwebengine.BaseApp|Qt WebEngine BaseApp|flathub|Shared platform for applications that use Qt WebEngine||5.14|0
A|io.qt.qtwebengine.BaseApp|Qt WebEngine BaseApp|flathub|Shared platform for applications that use Qt WebEngine||5.15.6-lts|0
A|io.qt.qtwebengine.BaseApp|Qt WebEngine BaseApp|flathub|Shared platform for applications that use Qt WebEngine||5.15.10-lts|0
A|io.qt.qtwebengine.BaseApp|qtwebengine base de aplicación|flathub|5.15-22.08|||0
A|io.qt.qtwebengine.BaseApp|qtwebengine base de aplicación|flathub|5.15-23.08|||0
A|io.qt.qtwebengine.BaseApp|qtwebengine base de aplicación|flathub|5.15-24.08|||0
A|io.qt.qtwebengine.BaseApp|qtwebengine base de aplicación|flathub|5.15-25.08|||0
A|io.qt.qtwebengine.BaseApp|qtwebengine base de aplicación|flathub|6.10|||0
A|io.qt.qtwebengine.BaseApp|Qt WebEngine BaseApp|flathub|Shared platform for applications that use Qt WebEngine||6.2.4|0
A|io.qt.qtwebengine.BaseApp|Qt WebEngine BaseApp|flathub|Shared platform for applications that use Qt WebEngine||6.3.2|0
A|io.qt.qtwebengine.BaseApp|Qt WebEngine BaseApp|flathub|Shared platform for applications that use Qt WebEngine||6.4.2|0
A|io.qt.qtwebengine.BaseApp|qtwebengine base de aplicación|flathub|6.5|||0
A|io.qt.qtwebengine.BaseApp|qtwebengine base de aplicación|flathub|6.6|||0
A|io.qt.qtwebengine.BaseApp|qtwebengine base de aplicación|flathub|6.7|||0
A|io.qt.qtwebengine.BaseApp|qtwebengine base de aplicación|flathub|6.8|||0
A|io.qt.qtwebengine.BaseApp|qtwebengine base de aplicación|flathub|6.9|||0
A|io.qt.qtwebkit.BaseApp|qtwebkit base de aplicación|flathub|5.11|||0
A|io.qt.qtwebkit.BaseApp|qtwebkit base de aplicación|flathub|5.12|||0
A|io.qt.qtwebkit.BaseApp|qtwebkit base de aplicación|flathub|5.13|||0
A|io.qt.qtwebkit.BaseApp|QtWebKit BaseApp|flathub|Shared platform for applications that use QtWebKit||5.14|0
A|io.qt.qtwebkit.BaseApp|QtWebKit BaseApp|flathub|Shared platform for applications that use QtWebKit||5.15|0
A|io.qt.qtwebkit.BaseApp|QtWebKit BaseApp|flathub|Shared platform for applications that use QtWebKit||5.15-21.08|0
A|io.qt.qtwebkit.BaseApp|qtwebkit base de aplicación|flathub|5.15-22.08|||0
A|io.qt.qtwebkit.BaseApp|qtwebkit base de aplicación|flathub|5.15-23.08|||0
A|io.qt.qtwebkit.BaseApp|qtwebkit base de aplicación|flathub|5.15-24.08|||0
A|io.qt.qtwebkit.BaseApp|qtwebkit base de aplicación|flathub|5.15-25.08|||0
A|io.qt.qtwebkit.BaseApp|qtwebkit base de aplicación|flathub|5.9|||0
A|io.qt.qtwebkit.BaseApp|qtwebkit base de aplicación|flathub|stable|||0
A|io.scottlabs.reManager|reManager|flathub|stable|||0
A|io.seamly.seamly2d|Seamly2D|flathub|Sewing pattern design software||v2025.10.20.210|0
A|io.sourceforge.Pixelitor|Pixelitor|flathub|Open source image editor||4.3.1|0
A|io.sourceforge.YSoccer|YSoccer|flathub|Retro style soccer game||19|0
A|io.sourceforge.clonekeenplus|Commander Genius|flathub|A Game Engine for "Commander Keen"||3.5.1|0
A|io.sourceforge.klatexformula.klatexformula|KLatexFormula|flathub|Generate images from LaTeX equations that you can drag and drop, copy and paste or save to disk||4.1.0|0
A|io.sourceforge.pentobi|Pentobi|flathub|Rival virtual para Blokus||29.0|0
A|io.sourceforge.pipewalker.PipeWalker|PipeWalker|flathub|Connection puzzle game||0.9.4|0
A|io.sourceforge.pysolfc.PySolFC|PySolFC|flathub|Solitaire game compilation||3.4.0|0
A|io.sourceforge.trigger_rally.TriggerRally|Trigger Rally|flathub|Fast-paced single-player rally racing game||0.6.6.1|0
A|io.sourceforge.wsjt.wsjtx|wsjtx|flathub|stable|||0
A|io.sourceforge.xtrkcad_fork.xtrkcad|XTrackCAD|flathub|Design model railroad layouts||5.3.1GA|0
A|io.sourceforge.zaz|Zaz|flathub|Puzzle game where the player has to arrange balls in triplets.||1.0.1|0
A|io.speedofsound.SpeedOfSound|SpeedOfSound|flathub|stable|||0
A|io.stoplight.studio|Stoplight Studio|flathub|Stoplight Studio. Effortless API Design.||2.10.0 Update 5|0
A|io.tether.QVAC.Workbench|Workbench|flathub|stable|||0
A|io.thenexusavenger.Nexus-LU-Launcher|Nexus LU Launcher|flathub|Launcher for LEGO Universe||V.2.3.0|0
A|io.thp.numptyphysics|Numpty Physics|flathub|A crayon-drawing based physics puzzle game||0.3.10|0
A|io.trezor.suite|Trezor Suite|flathub|Take control of your crypto in Trezor Suite||25.12.2|0
A|io.typora.Typora|Typora|flathub|A minimal Markdown reading & writing app||1.12.4|0
A|io.unobserved.espansoGUI|espansoGUI|flathub|GUI interface for espanso||23.10|0
A|io.unobserved.furtherance|Furtherance|flathub|Time tracker||25.1.2|0
A|io.vikunja.Vikunja|Vikunja|flathub|The open-source to-do app||0.24.6|0
A|io.wavebox.Wavebox|Wavebox|flathub|The next generation of web-desktop communication||10.138.14-2|0
A|io.webtorrent.WebTorrent|WebTorrent|flathub|Streaming torrent app||0.24|0
A|io.welle.welle-gui|welle.io|flathub|A DAB/DAB+ Software Radio||2.7-flathub-512558d|0
A|ir.imansalmani.IPlan|IPlan|flathub|Your plan for improving personal life and workflow||1.9.1|0
A|it.andreafontana.hideout|hideout|flathub|stable|||0
A|it.astrogods.AstroGods|AstroGods|flathub|stable|||0
A|it.cuteworks.pacmanlogviewer|Pacman Log Viewer|flathub|Inspect pacman log||1.5.1|0
A|it.dottorblaster.cauldron|Cauldron|flathub|Collect content from the web||0.5.0|0
A|it.fabiodistasio.AntaresSQL|Antares SQL|flathub|A modern, fast and productivity driven SQL client with a focus in UX||v0.7.35|0
A|it.mijorus.collector|Collector|flathub|Arrastrar y soltar a otro nivel||1.0.2|0
A|it.mijorus.gearlever|Gear lever|flathub|Manage AppImages||4.2.1|0
A|it.mijorus.smile|Smile|flathub|An emoji picker||2.11.0|0
A|it.mijorus.whisper|Whisper|flathub|Listen to your mic||1.3.0|0
A|it.mq1.TinyWiiBackupManager|TinyWiiBackupManager|flathub|A tiny game backup and homebrew app manager for the Wii||4.9.16|0
A|it.unibo.tuprolog.ide|tuProlog IDE|flathub|An IDE for using Prolog via 2p-kt||1.0.4|0
A|jp.nonbili.nora|Nora|flathub|SNS browser||0.1.3|0
A|jp.nonbili.noutube|NouTube|flathub|YouTube and YouTube Music in a single app||0.1.15|0
A|jp.yvt.OpenSpades|OpenSpades|flathub|Open Source voxel shooter||0.1.3|0
A|la.ogri.strongbox|Strongbox|flathub|Addon manager for World of Warcraft||7.6.0|0
A|land.arcana.TarotCanvas|Tarot Canvas|flathub|Desktop application for viewing and exploring tarot decks||1.2.0|0
A|life.bolls.bolls|Bolls|flathub|A web app for reading the Bible with full emphasis on the God`s Word only. Sola scriptura||3.0.2|0
A|lol.janjic.Splitcat|Splitcat|flathub|Simple application for splitting and merging files.||0.1.16|0
A|lv.martinsz.millionaire|Who Wants To Be a Millionaire|flathub|Answer all questions to win $1 million.||1.0.0|0
A|md.obsidian.Obsidian|Obsidian|flathub|Markdown-based knowledge base||1.10.6|0
A|me.acristoffers.Lachesis|Lachesis|flathub|Moirai supervisor||1.3.13|0
A|me.ahola.aphototoollibre|A Photo Tool (Libre)|flathub|Photo editor for Linux||1.0.7|0
A|me.amankhanna.opendeck|OpenDeck|flathub|Use stream controllers||2.7.1|0
A|me.breakgim.runa|runa|flathub|stable|||0
A|me.broken_by.PdfMetadataEditor|Pdf Metadata Editor|flathub|Edit PDF metadata||3.1.1|0
A|me.drewol.Unnamed-SDVX-Clone|Unnamed SDVX Clone|flathub|A game based on KShootMANIA & SDVX||0.6.0|0
A|me.dumke.Reinschrift|Reinschrift|flathub|stable|||0
A|me.dumke.deliveries|deliveries|flathub|stable|||0
A|me.dusansimic.DynamicWallpaper|Fondos de Pantalla Dinámicos|flathub|Create light/dark wallpapers for GNOME 42 and beyond||0.1.0|0
A|me.iepure.Ticketbooth|Ticket Booth|flathub|No pierda de vista sus programas favoritos||1.2.0|0
A|me.iepure.devtoolbox|Dev Toolbox|flathub|Herramientas de desarrollo a tu alcance||1.3.0|0
A|me.kozec.syncthingtk|Syncthing GTK|flathub|GUI and notification area icon for Syncthing||v0.9.4.5|0
A|me.leucoso.Grock|Grock|flathub|Displays geological maps of the UK.||1.0.0|0
A|me.mitya57.ReText|ReText|flathub|Editor básico de texto para Markdown y reStructuredText||8.1.0|0
A|me.njean.shootingpactris|Shooting Pactris|flathub|A coop retro game with Tetris, Pacman and shmup gameplay.||1.2|0
A|me.proton.Mail|Proton Mail|flathub|Secure email that protects your privacy||1.11.0|0
A|me.proton.Pass|Proton Pass|flathub|Encrypted password manager to keep your login credentials safe||1.33.3|0
A|me.sanchezrodriguez.passes|Pases|flathub|Gestiona tus pases digitales||0.10|0
A|me.sergiotarxz.Exd|Hiperthermia|flathub|Program your thermal printer||v1.0.15|0
A|me.sergiotarxz.JapaChar|Japachar|flathub|Learn Japanese characters||v2.00-rc2|0
A|me.simakis.dropboxignore|dropboxignore|flathub|It's all about the missing .dropboxignore file.||1.1.0|0
A|me.spaceinbox.actioneer|Actioneer|flathub|Native GTK4/libadwaita desktop client for GitHub Actions (Rust)||1.0.0|0
A|me.spaceinbox.swiftynotes|swiftynotes|flathub|stable|||0
A|me.timschneeberger.GalaxyBudsClient|Earbud manager for Galaxy Buds|flathub|An unofficial app to manage any Galaxy Buds device manufactured by Samsung||5.1.0.2|0
A|me.timschneeberger.jdsp4linux|JamesDSP|flathub|Open-source audio effect processor for Pipewire||2.7.0|0
A|media.emby.EmbyServer|Emby Server|flathub|The open media solution||4.9.1.90|0
A|media.emby.EmbyTheater|Emby Theater|flathub|The open media solution||3.0.19|0
A|menu.kando.Kando|Kando|flathub|Do things with utmost efficiency||2.1.1|0
A|ml.prevete.Daty|Daty|flathub|Free Wikidata editor||1.0b|0
A|mobi.snowball.Snowball|Snowball|flathub|Novel 3D loop/buzz wire style game||3.0|0
A|moe.clover.mm3d|Maverick Model 3D|flathub|3D model editor and animator for games||1.3.15|0
A|moe.emmaexe.ntfyDesktop|Ntfy Desktop|flathub|Receive ntfy notifications||1.6.0|0
A|moe.karaokes.mugen|Karaoke Mugen|flathub|Karaoke session manager and player||9.0.2|0
A|moe.launcher.an-anime-game-launcher|An Anime Game Launcher|flathub|Juega a tu juego favorito de anime en Linux||3.18.0|0
A|moe.launcher.honkers-launcher|Honkers Launcher|flathub|Juega a tu juego favorito de Third Impact en Linux||1.13.0|0
A|moe.launcher.sleepy-launcher|Sleepy Launcher|flathub|¡Juega a Zenless Zone Zero en Linux||1.6.1|0
A|moe.launcher.the-honkers-railway-launcher|The Honkers Railway Launcher|flathub|Juega a tu juego favorito de Honkai Railway en Linux||1.14.2|0
A|moe.liam.audimorf|audimorf|flathub|stable|||0
A|moe.tsuna.tsukimi|Tsukimi|flathub|A simple third-party Emby client||0.21.0|0
A|moe.tundra.Tundra|Tundra|flathub|Update your anime lists automatically||0.5.3|0
A|mx.pwmc.Svgvi|Svgvi|flathub|SVG viewer and editor using XML declarations||2.0.2|0
A|net._86box._86Box|86Box|flathub|An emulator for classic IBM PC clones||5.3|0
A|net.agalwood.Motrix|Motrix|flathub|A full-featured download manager||1.37.0|0
A|net.andyofniall.missingno|missingno|flathub|stable|||0
A|net.ankiweb.Anki|Anki|flathub|Powerful, intelligent flash cards||25.09.02|0
A|net.armatik.Kitsune|Kitsune|flathub|stable|||0
A|net.audiorelay.AudioRelay|AudioRelay|flathub|Stream audio between your devices||0.27.5|0
A|net.bartkessels.getit|GetIt|flathub|Send HTTP requests to API endpoints||4.0.10|0
A|net.base_art.Glide|Glide|flathub|Play movies and audio files||0.6.6|0
A|net.biniou.LeBiniou|Le Biniou|flathub|User-friendly, powerful music visualization / VJing tool||3.67.0|0
A|net.blix.BlueMail|BlueMail|flathub|BlueMail is a free, secure, universal email app, capable of managing an unlimited number of mail accounts||1.140.100|0
A|net.blockattack.game|Block Attack - Rise of the Blocks|flathub|A fast paced match-3/blockfall game||v2.8.0|0
A|net.blockbench.Blockbench|Blockbench|flathub|Blockbench - A boxy 3D model editor||5.0.4|0
A|net.blockout.BlockOutII|BlockOut II|flathub|A free adaptation of the original BlockOut game||2.5|0
A|net.blumia.pineapple-pictures|Pineapple Pictures|flathub|Visor de imágenes||1.3.0|0
A|net.blumia.pineapple-steam-recording-exporter|Pineapple Steam Recording Exporter|flathub|Export Steam game recordings to MP4 videos||0.3.0|0
A|net.bontal.Catalyst|Catalyst|flathub|Prioritize tasks with AI||1.3.0|0
A|net.carrotindustries.usbkvm|USBKVM|flathub|Keyboard, video and mouse over USB||0.3.0|0
A|net.casimirlab.frigoligo|Frigoligo|flathub|Lleva tus artículos contigo||v2.4.0|0
A|net.cebix.basilisk|Basilisk II|flathub|A 68k Macintosh emulator||2.8.6|0
A|net.charlesschaefer.addictiontracker|Addiction tracker|flathub|Addiction Tracker - An app for tracking substance addiction and habits||1.0.0|0
A|net.christianbeier.Gromit-MPX|Gromit-MPX|flathub|Make annotations on the screen||1.8.0|0
A|net.christianbeier.MultiVNC|MultiVNC|flathub|Multicast-enabled VNC viewer||0.10.3|0
A|net.clonehero.CloneHero|CloneHero|flathub|stable|||0
A|net.code_industry.MasterPDFEditor|Master PDF Editor|flathub|Master PDF Editor is a full solutions for work with PDF documents||5.9.94|0
A|net.codelogistics.clicker|Clicker|flathub|Simulate user input repeatedly||0.1.8|0
A|net.codelogistics.letters|Letters|flathub|Word processor for GNOME||0.2.0|0
A|net.codelogistics.webapps|Aplicaciones web|flathub|Instalar sitios web como aplicaciones||0.5.12|0
A|net.conceptualspace.prunr|prunr|flathub|stable|||0
A|net.corluma.Corluma|Corluma|flathub|For Hues, LIFX, Nanoleafs, and Arduinos.||1.04.01|0
A|net.cozic.joplin_desktop|Joplin|flathub|open source note taking and to-do application||3.4.12|0
A|net.crossfireatlas.crossfire|Crossfire RPG|flathub|Roguelike multi-user RPG||1.1|0
A|net.cubers.assault.AssaultCube|AssaultCube|flathub|Fast arcade first person shooter||1.3.0.2|0
A|net.daase.journable|Journable|flathub|A simple bullet journal||0.1.1|0
A|net.danigm.loop|Loop|flathub|A simple audio loop machine for GNOME||1.0.2|0
A|net.danigm.timetrack|Timetrack|flathub|Un gestor de tiempo para GNOME||2.2.1|0
A|net.darkradiant.DarkRadiant|DarkRadiant|flathub|3D level editor for The Dark Mod||3.9.0|0
A|net.davidotek.pupgui2|ProtonUp-Qt|flathub|Install Wine- and Proton-based compatibility tools||2.14.0|0
A|net.dengine.Doomsday|Doomsday Engine|flathub|Enhanced source port of Doom, Heretic, and Hexen||2.3.1|0
A|net.displaycal.DisplayCAL|DisplayCAL|flathub|Display calibration and profiling with a focus on accuracy and versatility||3.8.9.3|0
A|net.drawpile.drawpile|Drawpile|flathub|Collaborative drawing||2.3.0|0
A|net.emulicious.Emulicious|Emulicious|flathub|stable|||0
A|net.epson.epsonscan2|Epson Scan 2|flathub|Software for Epson scanners & multifunction printer||6.7.82.0|0
A|net.eudic.dict|Eudic|flathub|Authoritative English dictionary software||2025-05-15|0
A|net.fasterland.converseen|Converseen|flathub|Convert and resize images in batch||0.15.1.3|0
A|net.ffkkinos.Wildcard|Wildcard|flathub|stable|||0
A|net.fhannenheim.musicfetch|musicfetch|flathub|stable|||0
A|net.filebot.FileBot|FileBot|flathub|Rename media files perfectly||5.2.0|0
A|net.freerct.FreeRCT|FreeRCT|flathub|Theme park strategy game||0.1|0
A|net.fsuae.FS-UAE|FS-UAE|flathub|FS-UAE Amiga Emulator||3.1.66|0
A|net.giuspen.cherrytree|CherryTree|flathub|Hierarchical Note Taking||b'1.6.2'|0
A|net.goatattack.goatattack|Goat Attack|flathub|Multiplayer Pixel Art Shooter Game||0.4.5|0
A|net.gpro.gproapp|GPRO|flathub|Manage your racing team||1.0.182|0
A|net.gradator.gtkatlantic|GtkAtlantic|flathub|A game like Monopoly||0.6.3|0
A|net.granjow.slowmovideo|slomoVideo|flathub|slowmoVideo is an OpenSource program that creates slow-motion videos from your footage.||v0.6|0
A|net.gwyddion.Gwyddion|Gwyddion|flathub|Program for SPM (scanning probe microscopy) data visualization and analysis||2.69|0
A|net.hhoney.candy|Candy Wrapper|flathub|Screen-wrapping arcade action||2025.07.23+1|0
A|net.hhoney.rota|ROTA|flathub|Gravity bends beneath your feet||2025.08.18|0
A|net.hhoney.tinycrate|Tiny Crate|flathub|Crate-chucking action puzzler||2025.04.29|0
A|net.hovancik.Stretchly|Stretchly|flathub|The break time reminder app||1.19.0|0
A|net.huitsi.ParallelOverhead|Parallel Overhead|flathub|Endless runner game||1.1.4|0
A|net.huitsi.PhantomOverload|PhantomOverload|flathub|stable|||0
A|net.imaginaryinfinity.Squiid|Squiid|flathub|Advanced algebraic & RPN calculator||1.3.0|0
A|net.jami.Jami|Jami|flathub|Comparte, libre y privadamente||20251212.0|0
A|net.jenyay.Outwiker|Outwiker|flathub|Personal wiki and outliner.||3.3.0.940|0
A|net.jockx.Kulki|Kulki|flathub|A game of matching marbles||1.0.1|0
A|net.kirgroup.confy|Confy|flathub|Conference schedules viewer||0.9.0|0
A|net.krafting.HexColordle|Hex Colordle|flathub|Find the color||1.2.0|0
A|net.krafting.PedantiK|PedantiK|flathub|Find the Wikipedia article||1.5.0|0
A|net.krafting.Playlifin|Playlifin|flathub|Sync YouTube playlists to Jellyfin||2.6.0|0
A|net.krafting.PlaylifinVoyager|Playlifin Voyager|flathub|Transfer playlists to/from Jellyfin||1.5.0|0
A|net.krafting.PleasureDVR|Pleasure DVR|flathub|Record Chaturbate live streams||2.1.0|0
A|net.krafting.Reddy|Reddy|flathub|Repost Reddit images to Lemmy||1.3.4|0
A|net.krafting.SemantiK|SemantiK|flathub|Find the secret word||1.7.0|0
A|net.kubux.Muehle|Muehle|flathub|Play a game of Nine Men's Morris.||bison_2023-02-20|0
A|net.kuribo64.melonDS|melonDS|flathub|Nintendo DS and DSi emulator||1.1|0
A|net.kvirc.KVIrc|KVIrc|flathub|KVIrc is a free portable IRC client||5.2.10|0
A|net.labymod.LabyMod|LabyMod|flathub|All-in-one Minecraft Client||2.1.13|0
A|net.launchpad.Gnuclad|Gnuclad|flathub|Cladogram tree generator||0.2.4|0
A|net.line72.campcounselor|Camp Counselor|flathub|Bandcamp.com Wishlist Manager||1.4.1|0
A|net.lockbook.Lockbook|Lockbook|flathub|stable|||0
A|net.longturn.freeciv21|Freeciv21|flathub|Develop your civilization from humble roots to a global empire||3.1.0|0
A|net.lrclib.lrcget|LRCGET|flathub|Download synced LRC lyrics||1.0.2|0
A|net.lugsole.bible_gui|Bible|flathub|Bible app that supports multiple translations||0.1.4|0
A|net.lutris.Lutris|Lutris|flathub|Plataforma de preservación de videojuegos||0.5.18|0
A|net.mediaarea.AVIMetaEdit|AVI MetaEdit|flathub|Embed, validate, and export AVI files metadata||1.0.2|0
A|net.mediaarea.BWFMetaEdit|BWF MetaEdit|flathub|Embed, validate, and export BWF files metadata||25.04|0
A|net.mediaarea.DVAnalyzer|DV Analyzer|flathub|Analyze DV streams and report errors||1.4.2|0
A|net.mediaarea.MOVMetaEdit|MOV MetaEdit|flathub|Embed and edit Universal Ad ID metadata in MOV or MP4 files||25.09|0
A|net.mediaarea.MediaConch|MediaConch|flathub|Implementation checker, policy checker, reporter, and fixer||24.06|0
A|net.mediaarea.MediaInfo|MediaInfo|flathub|Convenient unified display of the most relevant technical and tag data for video and audio files||25.10|0
A|net.mediaarea.QCTools|QCTools|flathub|Quality Control Tools for Video Preservation||1.4|0
A|net.meshlab.MeshLab|MeshLab|flathub|Free and open source processing and editing 3D triangular meshes||2025.07|0
A|net.mkiol.Jupii|Jupii|flathub|Play media on UPnP/DLNA devices||2.14.5|0
A|net.mkiol.SpeechNote|Speech Note|flathub|Notes with offline Speech to Text, Text to Speech and Machine Translation||4.8.3|0
A|net.mullvad.MullvadBrowser|Mullvad Browser|flathub|Free the internet from mass surveillance||15.0.3|0
A|net.natesales.Aviator|Aviator|flathub|Your Video Copilot: AV1/OPUS Video Encoder||0.7.0|0
A|net.newpipe.NewPipe|NewPipe (unofficial port)|flathub|Free and lightweight YouTube frontend for Android||0.28.0|0
A|net.nmlgc.rec98.sh01|Shuusou Gyoku (Engine)|flathub|ReC98 source port of the first Seihou Project game||P0326|0
A|net.nogasgofast.adventure_wrench|Adventure Wrench|flathub|Portable 5e tracker/builder||2.0.3|0
A|net.nokyan.Resources|Resources|flathub|Monitoree los recursos del sistema||1.9.1|0
A|net.nymtech.NymVPN|NymVPN|flathub|Decentralized, mixnet, and zero-knowledge VPN||1.21.0|0
A|net.odamex.Odamex|Odamex|flathub|Fast, faithful Classic DOOM action — solo or online||11.2.0|0
A|net.olofson.KoboDeluxe|Kobo Deluxe|flathub|Third person scrolling 2D shooter||0.5.1|0
A|net.openhabittracker.OpenHabitTracker|OpenHabitTracker|flathub|Take notes, plan tasks, track habits||1.1.4|0
A|net.openra.OpenRA|OpenRA|flathub|Reimagining of early Westwood real-time strategy games||release-20250330|0
A|net.opentabletdriver.OpenTabletDriver|OpenTabletDriver|flathub|Cross-platform tablet driver tool||v0.6.6.2|0
A|net.oz9aec.Gpredict|Gpredict|flathub|Real-time satellite tracking and orbit prediction program||2.3.115|0
A|net.pcsx2.PCSX2|PCSX2|flathub|PlayStation 2 emulator||v2.4.0|0
A|net.peercoin.peercoin-qt|Peercoin|flathub|Peercoin, a green crypto for sustainable future.||0.15.1|0
A|net.pioneerspacesim.Pioneer|Pioneer|flathub|A game of lonely space adventure||20250501|0
A|net.pistegamez.PekkaKana2|Pekka Kana 2|flathub|Jump 'n run game made in the spirit of old classic platformers||1.2.7|0
A|net.pixieditor.PixiEditor|PixiEditor|flathub|Universal node-based 2D editor||2.0.1.18|0
A|net.poedit.Poedit|Poedit|flathub|Simple translation editor||3.8|0
A|net.pokerth.PokerTH|PokerTH|flathub|Poker game with single and multiplayer support||1.1.2|0
A|net.portswigger.BurpSuite-Community|Burp Suite Community|flathub|The most widely used web application security testing software||2025.11.6|0
A|net.ptilouk.littlebrats|Little Brats!|flathub|A playground simulator||v4.3|0
A|net.ptilouk.superfluous|Superfluous Returnz|flathub|The unnecessary video game of a useless superhero||v1.6.1|0
A|net.puddletag.puddletag|Puddletag|flathub|A powerful ID3 tag editor||2.5.0|0
A|net.purrdata.PurrData|Purr Data|flathub|An open source visual programming language for multimedia, based on Pure Data||2.20.1|0
A|net.qsl.QSSTV|QSSTV|flathub|Program for receiving and transmitting SSTV and HAMDRM||9.5.8|0
A|net.redeclipse.RedEclipse|Red Eclipse|flathub|First-person shooter with agile gameplay and built-in editor||2.0.0|0
A|net.retrodeck.retrodeck|RetroDECK|flathub|RetroDECK brings an environment to catalog and play your retro games directly on your Steam Deck||0.9.4b|0
A|net.rosebirch.nextgroove|NextGroove|flathub|Play music from Nextcloud||0.4.0|0
A|net.rpcs3.RPCS3|RPCS3|flathub|Open-source Sony PlayStation 3 Emulator||0.0.38-1-5507078b|0
A|net.rpdev.OpenTodoList|OpenTodoList|flathub|Todo list and note taking application||3.49.0|0
A|net.runelite.RuneLite|RuneLite|flathub|RuneLite OSRS Client||2.7.5|0
A|net.sapples.LiveCaptions|Live Captions|flathub|Live Captioning for the desktop||0.4.1|0
A|net.scribus.Scribus|Scribus|flathub|Open Source Page Layout and Desktop Publishing (DTP)||1.6.4|0
A|net.sf.VICE|VICE|flathub|Versatile Commodore Emulator||3.9|0
A|net.sf.metronomek|Metronomek|flathub|Trivial looking metronome with natural sounds and sophisticated possibilities||0.6.0|0
A|net.sf.nootka|Nootka|flathub|Application to learn classical score notation||2.0.2|0
A|net.shadps4.shadPS4|shadPS4|flathub|PS4 Emulator||0.13.0|0
A|net.sonic_pi.SonicPi|Sonic Pi|flathub|Code-based music creation||4.6.0|0
A|net.sonobus.SonoBus|SonoBus|flathub|Free and open source network audio streaming||1.7.2|0
